대여소_ID,대여건수,반납건수,총이용건수,주소1,주소2,위도,경도
ST-2420,30898.0,32313.0,63211.0,서울특별시 성동구 사근동 235-10,,37.561359,127.049591
ST-546,29953.0,33144.0,63097.0,서울특별시 송파구 백제고분로15길 7,송파구 잠실동 230,37.505692,127.084038
ST-2059,30704.0,32328.0,63032.0,서울특별시 강서구 화곡로65길 62 강서구민올림픽체육센터,,37.559906,126.850426
ST-312,31467.0,31393.0,62860.0,서울특별시 양천구 신정동 1095,남부법원검찰청 교차로,37.523254,126.864906
ST-2341,30540.0,32300.0,62840.0,서울특별시 성동구 성수동1가 685-702,,37.545834,127.044586
ST-17,31384.0,31421.0,62805.0,서울특별시 서대문구 통일로 483,홍은사거리 앞,37.59116,126.94133
ST-400,30005.0,32779.0,62784.0,서울특별시 동대문구 홍릉로 1 기업은행 청량리지점,,37.580498,127.044724
ST-95,31694.0,31047.0,62741.0,서울특별시 마포구 성암로 지하184,디지털미디어시티역 9번출구 앞,37.577469,126.897362
ST-1375,30898.0,31838.0,62736.0,서울특별시 중랑구 망우로 297,상봉역 2번 출구,37.596329,127.085899
ST-109,31198.0,31226.0,62424.0,서울특별시 성동구 아차산로 18,뚝섬역 1번 출구 옆,37.548561,127.045006
ST-508,30483.0,31707.0,62190.0,서울특별시 강서구 양천로17길 6,강서구 방화동 769-23,37.573643,126.811806
ST-1268,30706.0,31376.0,62082.0,서울특별시 관악구 보라매로 3,당곡사거리,37.48975,126.927467
ST-271,30650.0,31404.0,62054.0,서울특별시 동대문구 용두동 237-10,시립동부병원 앞 사거리,37.573666,127.030815
ST-1018,30934.0,31043.0,61977.0,서울특별시 양천구 목동 903-6,목동3단지 상가,37.53458,126.875649
ST-666,31012.0,30887.0,61899.0,서울특별시 구로구 구일로 110,구로구 구로동 642-107,37.495285,126.872162
ST-699,28331.0,33497.0,61828.0,서울특별시 동작구 노량진로 지하 130,노량진동 60-11,37.513248,126.939972
ST-1186,29755.0,32011.0,61766.0,서울특별시 강남구 광평로 276-3,,37.48735,127.102325
ST-1810,29684.0,31952.0,61636.0,서울특별시 종로구 창경궁로 120 종로플레이스,,37.5732,126.997963
ST-2807,31217.0,30170.0,61387.0,서울특별시 영등포구 당산로36길 12 당산2차삼성아파트,,37.527622,126.898636
ST-2945,28437.0,32927.0,61364.0,서울특별시 강서구 마곡동 800-23,,37.557915,126.832977
ST-119,31290.0,29951.0,61241.0,서울특별시 종로구 세종대로 지하189,세종로공원,37.57177,126.974663
ST-1807,30581.0,30614.0,61195.0,서울특별시 종로구 돈화문로10길 2,,37.572468,126.99189
ST-603,29000.0,32125.0,61125.0,서울특별시 노원구 화랑로 지하 510,노원구 공릉동 280-12,37.620369,127.083641
ST-3002,29349.0,31756.0,61105.0,서울특별시 성동구 서울 성동구 성수일로 10. 서울숲 itct 지식산업센터 앞,,37.541275,127.048492
ST-62,30510.0,30537.0,61047.0,서울특별시 영등포구 의사당대로 127,롯데캐슬엠파이어 옆,37.520695,126.925835
ST-2491,31437.0,29519.0,60956.0,서울특별시 강서구 양천로47길 112,,37.575317,126.83667
ST-1198,30405.0,30534.0,60939.0,서울특별시 성동구 상왕십리동 350-1,왕십리교회옆,37.566261,127.023697
ST-1710,32884.0,28031.0,60915.0,서울특별시 강서구 내발산동 741-8,,37.55545,126.826897
ST-1707,30377.0,30510.0,60887.0,서울특별시 송파구 송파대로 201,테라타워2,37.48835,127.120781
ST-2321,31042.0,29806.0,60848.0,서울특별시 광진구 화양동 18-39,,37.547989,127.069504
ST-1864,30261.0,30411.0,60672.0,서울특별시 송파구 올림픽로 74 잠실월드메르디앙,,37.511463,127.078812
ST-1698,31230.0,29308.0,60538.0,서울특별시 영등포구 당산로41길 11,당산동 SK V1 빌딩 인근,37.531509,126.897827
ST-1663,30020.0,30333.0,60353.0,서울특별시 광진구 뚝섬로 639,중앙농협(자양동),37.531811,127.080742
ST-454,28403.0,31865.0,60268.0,서울특별시 은평구 대조동 207-8,연신내역 5번출구,37.61721,126.919579
ST-2268,28861.0,31405.0,60266.0,서울특별시 동대문구 장한로 99-1 구두수선대,,37.567871,127.068718
ST-2395,29997.0,30161.0,60158.0,서울특별시 양천구 신정동 322-4,,37.516865,126.862961
ST-124,30635.0,29507.0,60142.0,서울특별시 종로구 새문안로 82,광화문S타워 앞,37.569969,126.973938
ST-5,28609.0,31391.0,60000.0,서울특별시 마포구 월드컵로 79,378-18,37.554951,126.910835
ST-2508,28627.0,31126.0,59753.0,서울특별시 동대문구 청계천로 471,,37.570148,127.029922
ST-2943,29580.0,30143.0,59723.0,서울특별시 강서구 가양동,,37.569027,126.839882
ST-2087,27666.0,31976.0,59642.0,서울특별시 노원구 덕릉로 553 민정학원,,37.64587,127.06562
ST-1098,28675.0,30930.0,59605.0,서울특별시 중랑구 면목동 120-2,면목역 3번출구,37.588902,127.08728
ST-1968,30071.0,29482.0,59553.0,서울특별시 영등포구 영등포동8가 29-1,,37.526302,126.90538
ST-397,29023.0,30438.0,59461.0,서울특별시 동대문구 천호대로 145,동대문구 보건소,37.574852,127.040306
ST-2494,28241.0,31145.0,59386.0,서울특별시 강서구 강서구 염창동 223-4번지,,37.556805,126.871559
ST-211,27528.0,31836.0,59364.0,서울특별시 마포구 망원동 477-23,마포구청역,37.560909,126.905495
ST-892,29720.0,29536.0,59256.0,서울특별시 송파구 양재대로 지하 1127,송파구 방이동 217-2,37.508968,127.125839
ST-497,29685.0,29561.0,59246.0,서울특별시 강동구 올림픽로 552,,37.530716,127.120987
ST-2157,28815.0,30209.0,59024.0,서울특별시 마포구 성미산로29길 17-3 은행나무어린이공원 화장실,,37.564651,126.922127
ST-1719,29514.0,29466.0,58980.0,서울특별시 송파구 위례성대로 51,한성백제역 2번 출구,37.516659,127.116257
ST-462,28130.0,30663.0,58793.0,서울특별시 은평구 신사동 352-2,,37.590809,126.913689
ST-1722,29299.0,29334.0,58633.0,서울특별시 광진구 광나루로 545 래미안파크스위트,,37.544987,127.089806
ST-512,30413.0,28213.0,58626.0,서울특별시 강서구 마곡중앙5로 58,강서구 마곡동 743-3,37.566982,126.8218
ST-936,29077.0,29276.0,58353.0,서울특별시 구로구 시흥대로 551,디지털입구 교차로,37.482883,126.901039
ST-1081,29199.0,29112.0,58311.0,서울특별시 송파구 송파동 2-3,송파여성문화회관 앞,37.505802,127.109718
ST-1357,28389.0,29847.0,58236.0,서울특별시 관악구 신사로 132,보라매공원 보도육교,37.488991,126.916382
ST-496,29132.0,29044.0,58176.0,서울특별시 강동구 올림픽로 610 서울상운자동차공업사,,37.536007,127.122726
ST-341,30253.0,27797.0,58050.0,서울특별시 마포구 연남동 365-19,,37.565388,126.919327
ST-882,28937.0,29104.0,58041.0,서울특별시 관악구 봉천동 962,,37.486202,126.935814
ST-2742,28728.0,29126.0,57854.0,서울특별시 강동구 양재대로 1377 삼원빌딩,,37.529263,127.136498
ST-342,27462.0,30309.0,57771.0,서울특별시 마포구 월드컵로 119,SK망원동주유소 건너편,37.558949,126.907753
ST-2464,28944.0,28805.0,57749.0,서울특별시 구로구 서울 구로구 구로동 1-2,,37.506241,126.891144
ST-369,28212.0,29499.0,57711.0,서울특별시 동대문구 청계천로 417,청계8가사거리 부근,37.571102,127.02356
ST-2012,28466.0,29165.0,57631.0,서울특별시 양천구 목동서로 280 목동신시가지아파트8단지,,37.520073,126.868301
ST-2240,28651.0,28953.0,57604.0,서울특별시 용산구 이촌동 304-11,,37.517319,126.958298
ST-904,29039.0,28562.0,57601.0,서울특별시 송파구 법원로 101,문정동 619,37.481537,127.122124
ST-2814,27975.0,29494.0,57469.0,서울특별시 영등포구 63로 33-2 가로판매대56,,37.52071,126.939659
ST-2592,28428.0,29033.0,57461.0,서울특별시 송파구 방이동88-16,,37.523975,127.12751
ST-255,28469.0,28977.0,57446.0,서울특별시 광진구 구의동 546-3,구의공원(테크노마트 앞),37.535969,127.094673
ST-663,28830.0,28515.0,57345.0,서울특별시 구로구 경인로67길 160,구로구 신도림동 323-16,37.51424,126.882874
ST-987,29028.0,28257.0,57285.0,서울특별시 광진구 아차산로 304,원일교회,37.538052,127.076599
ST-1653,28579.0,28587.0,57166.0,서울특별시 영등포구 영중로 107,영등포전화국사거리 (서강어린이공원),37.525768,126.905739
ST-1997,28023.0,29134.0,57157.0,서울특별시 양천구 목동로 212 목동신시가지아파트7단지,,37.528206,126.870163
ST-1506,28243.0,28870.0,57113.0,서울특별시 강서구 공항대로 625,염창역 1번 출구,37.547199,126.874489
ST-1611,29074.0,28035.0,57109.0,서울특별시 종로구 세종대로 152 일민미술관,,37.569893,126.97757
ST-1631,28615.0,28202.0,56817.0,서울특별시 동대문구 왕산로 87,제기역1번출구,37.57835,127.033386
ST-3015,28049.0,28344.0,56393.0,서울특별시 노원구 동일로 1331-2 구두수선대,,37.64806,127.062393
ST-604,27864.0,28305.0,56169.0,서울특별시 노원구 공릉로 232 서울과학기술대학교,,37.629574,127.07679
ST-1093,27678.0,28424.0,56102.0,서울특별시 중랑구 중화동 50-8,(구)신한은행 중랑교지점,37.598591,127.079819
ST-2081,31132.0,24900.0,56032.0,서울특별시 노원구 공릉로58길 130 서울과학기술대학교 생활관,,37.634899,127.077675
ST-87,29217.0,26706.0,55923.0,서울특별시 마포구 월드컵로 240,홈플러스 월드컵경기장점,37.56842,126.899429
ST-204,26761.0,29130.0,55891.0,서울특별시 마포구 도화동 555-2,마포역 1번출구 뒤,37.539936,126.945824
ST-1323,29106.0,26670.0,55776.0,서울특별시 영등포구 도영로 18,쌍용플레티넘오피스텔,37.507931,126.895233
ST-534,27711.0,28050.0,55761.0,서울특별시 강서구 등촌로 19,강서구 화곡동 939-3,37.531399,126.863609
ST-2044,27463.0,28261.0,55724.0,서울특별시 강서구 마곡중앙10로 10 LG사이언스파크,,37.563927,126.830643
ST-2596,27791.0,27919.0,55710.0,서울특별시 송파구 올림픽로35가길 16,,37.51614,127.103508
ST-2972,26214.0,29216.0,55430.0,서울특별시 송파구 문정동 639-2,,37.486271,127.114769
ST-2642,26524.0,28879.0,55403.0,서울특별시 금천구 독산동1081-4(독산역마을버스정류장 뒤 자전거 거치대 옆),,37.467094,126.889206
ST-258,27777.0,27554.0,55331.0,서울특별시 광진구 자양동 738,자양나들목,37.52977,127.07486
ST-983,27655.0,27658.0,55313.0,서울특별시 광진구 능동로 313,군자역2번출구,37.557587,127.079697
ST-361,27694.0,27370.0,55064.0,서울특별시 성동구 동일로 213,비전교회 앞,37.551205,127.068932
ST-279,27427.0,27591.0,55018.0,서울특별시 영등포구 양평동4가 20-4,양평1 보행육교 앞,37.535873,126.892181
ST-1590,27333.0,27590.0,54923.0,서울특별시 송파구 삼학사로 136,석촌호수 서호사거리,37.506748,127.098831
ST-541,27571.0,27334.0,54905.0,서울특별시 송파구 풍납동 472,,37.529747,127.119965
ST-1335,25337.0,29482.0,54819.0,서울특별시 중랑구 겸재로 68,겸재교진입부,37.585655,127.07505
ST-1332,27534.0,27186.0,54720.0,서울특별시 중랑구 망우로 297,상봉역 1번출구,37.596558,127.085838
ST-1372,27330.0,27379.0,54709.0,서울특별시 종로구 율곡로 지하 308,동대문역 8번출구,37.570141,127.009377
ST-3003,25499.0,29097.0,54596.0,서울특별시 성동구 성동구 아차산로 144,,37.543324,127.059715
ST-408,26109.0,28364.0,54473.0,서울특별시 동대문구 청계천로 563,용두역 4번출구,37.573753,127.038536
ST-1334,26527.0,27846.0,54373.0,서울특별시 중랑구 망우로 176,중랑세무서,37.592758,127.07267
ST-3116,26841.0,27456.0,54297.0,서울특별시 노원구 동일로 1386-2 가로판매대,,37.652294,127.061348
ST-2538,27020.0,27216.0,54236.0,서울특별시 강서구 공항대로 260 이화의대부속서울병원,,37.55846,126.836761
ST-1862,27740.0,26305.0,54045.0,서울특별시 송파구 잠실로 62 트리지움,,37.511295,127.086739
ST-935,25971.0,28064.0,54035.0,서울특별시 서초구 동작대로 138 소방빌딩,,37.488972,126.982719
ST-643,26113.0,27745.0,53858.0,서울특별시 강북구 도봉로 355,,37.639263,127.026726
ST-2702,24865.0,28890.0,53755.0,서울특별시 노원구 서울 노원구 한글비석로 68,,37.636669,127.069695
ST-1838,27161.0,26440.0,53601.0,서울특별시 강동구 천호동 448-1,,37.53627,127.132469
ST-2835,26793.0,26730.0,53523.0,서울특별시 노원구 노원구 중계동 588-5,,37.654083,127.071953
ST-460,24600.0,28906.0,53506.0,서울특별시 은평구 응암동 604-5,응암오거리,37.589661,126.916946
ST-1067,27097.0,26368.0,53465.0,서울특별시 강서구 가양동 1458-15,기쁜우리복지관,37.56926,126.848419
ST-2536,27191.0,26232.0,53423.0,서울특별시 마포구 마포구 성산동 275-26,,37.564156,126.90815
ST-2823,25882.0,27328.0,53210.0,서울특별시 영등포구 영등포구 대림동 917-49,,37.495823,126.908356
ST-1714,26239.0,26826.0,53065.0,서울특별시 강서구 강서로 247,엘펠리체 호텔 건너편,37.560242,126.835808
ST-908,28204.0,24575.0,52779.0,서울특별시 송파구 위례성대로 114,송파구 방이동 75,37.513962,127.121674
ST-2793,25525.0,27013.0,52538.0,서울특별시 성북구 화랑로 지하 243,,37.611313,127.057594
ST-2318,26438.0,26093.0,52531.0,서울특별시 광진구 화양동 21-62,,37.54789,127.067451
ST-422,26330.0,26186.0,52516.0,서울특별시 영등포구 양평로 58,그랜드컨벤션센터 앞,37.534718,126.900002
ST-1639,26274.0,26214.0,52488.0,서울특별시 노원구 동일로 지하 1530-1,마들역 7번출구,37.665661,127.057297
ST-1219,26076.0,26397.0,52473.0,서울특별시 구로구 구일로 90-51,구일고등학교 정문,37.493401,126.874329
ST-253,26183.0,26230.0,52413.0,서울특별시 광진구 군자동 499,군자역 7번출구 베스트샵 앞,37.55603,127.078644
ST-2738,26071.0,26234.0,52305.0,서울특별시 강동구 양재대로 1382 맥도날드 둔촌DT,,37.529388,127.137184
ST-2014,25404.0,26888.0,52292.0,서울특별시 양천구 목동로3길 57 양천아파트,,37.512287,126.86528
ST-2546,26139.0,26124.0,52263.0,서울특별시 광진구 뚝섬로52길 66 자양 문화체육센터,,37.52927,127.077866
ST-1124,26580.0,25657.0,52237.0,서울특별시 노원구 노원로 434 상계2차중앙하이츠아파트,,37.655018,127.067505
ST-903,25768.0,26417.0,52185.0,서울특별시 송파구 법원로 101,문정동 346-2,37.484531,127.120163
ST-1994,26046.0,26104.0,52150.0,서울특별시 양천구 목동동로 350 목동신시가지아파트5단지,,37.535667,126.881584
ST-821,25179.0,26781.0,51960.0,서울특별시 강남구 논현로 82,삼호물산버스정류장(23370) 옆,37.477509,127.045174
ST-176,25810.0,26131.0,51941.0,서울특별시 종로구 숭인동 1499,,37.572235,127.023178
ST-553,25222.0,26714.0,51936.0,서울특별시 송파구 잠실로 62,송파구 잠실동 36-1,37.508873,127.087166
ST-102,26041.0,25865.0,51906.0,서울특별시 광진구 아차산로 355,타워더모스트 광진아크로텔,37.53701,127.082245
ST-1105,24926.0,26765.0,51691.0,서울특별시 강북구 미아동 66-1,미아사거리 1번 출구,37.613956,127.030251
ST-3258,25754.0,25906.0,51660.0,서울특별시 동대문구 왕산로 168 삼성화재청량리사옥,,37.579021,127.042244
ST-410,24513.0,27103.0,51616.0,서울특별시 동대문구 장안동 473-6,,37.566971,127.074295
ST-2023,26006.0,25582.0,51588.0,서울특별시 강서구 가양동 1458-13,,37.57037,126.844414
ST-202,24575.0,26963.0,51538.0,서울특별시 마포구 공덕동 438-5,공덕역 8번출구,37.543579,126.951324
ST-1331,23439.0,27954.0,51393.0,서울특별시 은평구 응암로 247 외환은행,,37.594414,126.918015
ST-486,25227.0,26148.0,51375.0,서울특별시 강동구 올림픽로 714 가로판매대-12,,37.545265,127.125938
ST-1286,25830.0,25466.0,51296.0,서울특별시 노원구 동일로 지하 1308-1,중계역 3번출구,37.643528,127.065224
ST-1650,26585.0,24682.0,51267.0,서울특별시 영등포구 문래로 180,센트럴 푸르지오 시티 앞,37.518211,126.902229
ST-976,25499.0,25675.0,51174.0,서울특별시 관악구 신림동 1422-43,,37.484509,126.930069
ST-52,25473.0,25684.0,51157.0,서울특별시 영등포구 의사당대로 97,97,37.526264,126.920509
ST-3129,25752.0,25362.0,51114.0,서울특별시 강서구 방화대로50길 8 연세강서빌딩,,37.576252,126.817345
ST-2397,25554.0,25518.0,51072.0,서울특별시 양천구 목동동로 130 목동신시가지아파트14단지,,37.514664,126.871941
ST-2774,25614.0,25435.0,51049.0,서울특별시 양천구 목동동로 430 목동신시가지아파트6단지,,37.536846,126.88475
ST-669,25539.0,25400.0,50939.0,서울특별시 구로구 디지털로31길 120,구로구 구로동 772,37.4888,126.890663
ST-994,24951.0,25926.0,50877.0,서울특별시 양천구 목동서로161,SBS방송국,37.529163,126.872749
ST-2034,26538.0,24192.0,50730.0,서울특별시 강서구 마곡동 806-5,,37.555191,126.831467
ST-185,26060.0,24665.0,50725.0,서울특별시 중구 서소문로 지하127,시청역(2호선) 9번출구 뒤,37.563229,126.974838
ST-2089,25167.0,25412.0,50579.0,서울특별시 도봉구 도봉로 678 홈플러스데스코㈜방학점,,37.664803,127.04303
ST-70,25122.0,25434.0,50556.0,서울특별시 영등포구 국제금융로 86,롯데캐슬 앞,37.520088,126.932365
ST-772,25150.0,25242.0,50392.0,서울특별시 서초구 양재동 237-2,,37.470165,127.03862
